,Tweets,date,source,likes,retweet,image_url,sentiment
239,"The remnants of # Florence have moved north, but the flood risk remains in the Carolinas with more than one dozen rivers expected to reach record crests this week. Our LIVE coverage continues.pic.twitter.com/l5hRRqY69q",2018-09-17 16:30:05,https://twitter.com/weatherchannel/status/1041786388155441152,291,194,,1
240,"NEW: # Tornado watch issued for the District of Columbia, central Maryland and eastern Virginia until 10 p.m. EDT. This watch area includes Richmond, Virginia, and Washington D.C.pic.twitter.com/D2QxjbS61F",2018-09-17 15:47:07,https://twitter.com/weatherchannel/status/1041775575336148993,213,185,https://pbs.twimg.com/media/DnUhXVtW0AAdkTm.jpg,1
241,Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,2018-09-17 13:05:15,https://twitter.com/weatherchannel/status/1041734840561946625,0,0,,0
242,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-09-17 13:04:54,https://twitter.com/weatherchannel/status/1041734754444484610,0,0,,1
243,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-17 13:03:42,https://twitter.com/weatherchannel/status/1041734453910024192,0,0,,1
244,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-09-17 13:01:49,https://twitter.com/weatherchannel/status/1041733978733072384,0,0,,1
245,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-17 12:59:15,https://twitter.com/weatherchannel/status/1041733334118944768,0,0,,0
246,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-17 12:57:53,https://twitter.com/weatherchannel/status/1041732989594554368,0,0,,0
247,", would you be willing to let http://Weather.com feature your post? Where and when was this taken? Verify by responding with the hashtag # yesweather. Terms: https://weather.com/en-US/twc/privacy-policy …",2018-09-17 12:57:12,https://twitter.com/weatherchannel/status/1041732817628143618,0,0,,1
248,". @ mikebettes helps people stuck in a car that stalled out in flood waters from # Florence. This is why we tell you not to drive over flooded roads. Always remember to turn around, don't drown. Our LIVE coverage of the ongoing flood threat continues.pic.twitter.com/He4vctTvGn",2018-09-17 12:23:24,https://twitter.com/weatherchannel/status/1041724308584886275,570,155,,1
249,"Wilmington, North Carolina, has already had its wettest year on record with 3 months left in 2018: https://wxch.nl/2D2faBO # Florencepic.twitter.com/4sUkuxfOVv",2018-09-17 11:57:03,https://twitter.com/weatherchannel/status/1041717679646801920,60,37,,0
250,Millions in the Mid-Atlantic and Northeast are under Flash Flood Watches as the remnant moisture from # Florence heads north. The flood threat continues in the Carolinas with nearly 20 rivers expected to crest in major flood stage this week. Our LIVE coverage continues.pic.twitter.com/WwDa2E528L,2018-09-17 11:47:04,https://twitter.com/weatherchannel/status/1041715167199932418,73,65,https://pbs.twimg.com/media/DnTqDqTU4AIlAup.jpg,1
251,Update: New preliminary data indicates 13 different locations in NC have now topped the state's previous # tropical cyclone rain record. Four locations in SC have topped that state's previous record. (Kudos @ DRmetwatch) # Florence https://wxch.nl/2ple9Lv pic.twitter.com/3WzGOvMsON,2018-09-17 10:42:06,https://twitter.com/weatherchannel/status/1041698818474082304,124,98,https://pbs.twimg.com/media/DnTbdruWwAEbph8.jpg,-1
252,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",2018-09-17 10:11:16,https://twitter.com/weatherchannel/status/1041691058843922434,1,1,,1
253,"We'd love to feature this on our platforms! When and where did you take this? To give http://Weather.com permission, respond with # yesweather. View the terms here: https://weather.com/en-US/twc/privacy-policy …",2018-09-17 10:11:06,https://twitter.com/weatherchannel/status/1041691015126634496,0,0,,1
254,Where and when did you take this? Can we at http://Weather.com have permission to feature your post? Verify using the hashtag # yesweather. Terms:https://weather.com/en-US/twc/privacy-policy …,2018-09-17 09:26:18,https://twitter.com/weatherchannel/status/1041679742884208640,2,0,,0
255,Four locations have set new river # flood levels from # Florence. Trailing rainbands continue in parts of NC/VA as the threat of additional # flooding rain spreads into the Northeast through Tuesday. https://wxch.nl/2QwJHtY pic.twitter.com/I1gilbfzLB,2018-09-17 06:48:04,https://twitter.com/weatherchannel/status/1041639919062605824,85,69,https://pbs.twimg.com/media/DnSl6sOWsAAXC79.jpg,1
256,# Florence has made travel extremely difficult. Please listen to your local officials to know when it's safe to travel again. Turn to The Weather Channel for the latest updates.pic.twitter.com/vQTH4L9pS0,2018-09-16 23:51:16,https://twitter.com/weatherchannel/status/1041535028067557376,451,251,,1
257,We're glad you liked our Storm Surge Immersive Mixed Reality explainer! You can switch to get The Weather Channel's hurricane coverage on @ comcast @ GetSpectrum @ directv @ dish,2018-09-16 23:12:31,https://twitter.com/weatherchannel/status/1041525277824888832,0,0,,1
258,You can switch to get The Weather Channel's hurricane coverage on @ comcast @ GetSpectrum @ directv @ dish,2018-09-16 23:11:07,https://twitter.com/weatherchannel/status/1041524925268455424,1,0,,0
259,You can switch to get The Weather Channel's # Florence coverage on @ comcast @ GetSpectrum @ directv @ dish,2018-09-16 23:09:41,https://twitter.com/weatherchannel/status/1041524565271347200,1,0,,0
260,NEW: # Tornado watch issued for southeastern North Carolina and far northeastern South Carolina until 5 a.m. EDT.pic.twitter.com/43S5O2XnNk,2018-09-16 23:01:58,https://twitter.com/weatherchannel/status/1041522624222961664,145,115,https://pbs.twimg.com/media/DnQ7TplW0AA0fPH.jpg,1
261,"At least two locations have set new record river crests, and now two dams are in danger in North Carolina as # Florence's prolific rainfall continues: https://wxch.nl/2NQ9rDg pic.twitter.com/X2XpkJ02Qo",2018-09-16 21:52:19,https://twitter.com/weatherchannel/status/1041505092799815683,143,121,https://pbs.twimg.com/media/DnQq6TrW4AEmcOG.jpg,-1
262,These visuals only tell part of the story. # Florencepic.twitter.com/Gz0mqxIMVp,2018-09-16 19:47:51,https://twitter.com/weatherchannel/status/1041473770341498881,236,125,,0
263,NEW: # Florence has set preliminary # tropical cyclone state rain records in both North Carolina and South Carolina: https://wxch.nl/2QDO5rp pic.twitter.com/2r6AQxC7Py,2018-09-16 18:25:08,https://twitter.com/weatherchannel/status/1041452956212764674,196,153,https://pbs.twimg.com/media/DnP73xYW0AI5VGy.jpg,1
264,"The # Florence rainfall total in Marion, SC is quickly approaching the state record for tropical cyclone rainfall.pic.twitter.com/3yUMEdpJXH",2018-09-16 17:22:11,https://twitter.com/weatherchannel/status/1041437113370193921,80,47,https://pbs.twimg.com/media/DnPtflnU4AA2ZxT.jpg,0
265,"A flood disaster is under way in parts of the Carolinas. # Florence has dropped over 30"" of rain in some areas with more expected. The Weather Channel continues to bring you the latest all night long.pic.twitter.com/CCTlz5PZ2x",2018-09-16 17:11:43,https://twitter.com/weatherchannel/status/1041434480681082881,187,128,https://pbs.twimg.com/media/DnPq50dUYAA9Fvm.jpg,1
266,NEW: # Tornado watch issued for parts of southeastern North Carolina and northeastern South Carolina until 11 p.m. EDT.pic.twitter.com/COPSm7jvaC,2018-09-16 16:16:42,https://twitter.com/weatherchannel/status/1041420633878548481,109,97,https://pbs.twimg.com/media/DnPejBtW4AE2xbx.jpg,1
267,"NEW: Flash Flood Emergency issued for Mecklenburg County, NC until 7:30 p.m. Includes Charlotte metro. Water rescues have been reported on south side of the city.pic.twitter.com/MXe3xXnhdm",2018-09-16 13:39:53,https://twitter.com/weatherchannel/status/1041381171568037889,128,77,https://pbs.twimg.com/media/DnO6qBZW4AE6SCW.jpg,1
268,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-16 13:24:47,https://twitter.com/weatherchannel/status/1041377371218239489,1,0,,1
269,"We've got the latest on heavy rain, storm surge and flooding as we continue to track # Florence.pic.twitter.com/x8IaK1DEbN",2018-09-16 13:20:48,https://twitter.com/weatherchannel/status/1041376367001182210,168,77,,1
270,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-16 12:53:19,https://twitter.com/weatherchannel/status/1041369451466244097,0,0,,0
271,", we'd love to feature your post on http://Weather.com ! Where and when did you take it? To let us know if we have your permission, respond using the hashtag # yesweather. https://weather.com/en-US/twc/privacy-policy …",2018-09-16 11:35:42,https://twitter.com/weatherchannel/status/1041349919251070976,7,3,,1
272,"Over 30"" of rain has fallen from # Florence with more on the way. The dangerous flood threat is ongoing for the Carolinas. Rivers will continue to rise into this week, with over 20 expected to crest in major flood stage. We are LIVE 24/7 with the latest updates.pic.twitter.com/QhqI7Lf5d7",2018-09-16 10:56:50,https://twitter.com/weatherchannel/status/1041340137270071298,124,106,https://pbs.twimg.com/media/DnOUyBOXsAATJKl.jpg,1
273,North Carolina's record heaviest rainfall total from a tropical cyclone has risen to nearly 34 inches (preliminary): https://wxch.nl/2NbtNqZ pic.twitter.com/HqGdXSEldc,2018-09-16 10:21:33,https://twitter.com/weatherchannel/status/1041331257173524480,190,133,https://pbs.twimg.com/media/DnONHNAU0AA4yZf.jpg,1
274,Death toll from # Typhoon # Mangkhut in the Philippines rises to at least 36: https://wxch.nl/2pclAV7 pic.twitter.com/52asUncJbh,2018-09-16 09:31:27,https://twitter.com/weatherchannel/status/1041318648156180485,52,56,https://pbs.twimg.com/media/DnOBs06VsAASmBj.jpg,-1
275,# Florence has caused 10 deaths in North Carolina and forced portions of Interstate 95 to close: https://wxch.nl/2QtdrYC pic.twitter.com/4Fe7KKlqEw,2018-09-16 08:46:52,https://twitter.com/weatherchannel/status/1041307431211618304,157,106,https://pbs.twimg.com/media/DnN3e56VAAAyKue.jpg,-1
276,"Numerous water rescues as the heavy rain and catastophic flood threat continues for the Carolinas, with widespread road closures in central and eastern North Carolina. Our LIVE 24/7 coverage continues with the latest on the flood threat.pic.twitter.com/eGh27zIIMb",2018-09-16 08:21:52,https://twitter.com/weatherchannel/status/1041301138161721345,106,67,https://pbs.twimg.com/media/DnNxmc2WsAE5q-W.jpg,1
277,Remnants of # Florence will bring a soaking rain and possible flooding to the Northeast early this week: https://wxch.nl/2NLcw7p pic.twitter.com/WxKtOrjR5J,2018-09-16 07:54:00,https://twitter.com/weatherchannel/status/1041294124794740736,85,66,https://pbs.twimg.com/media/DnNf6JZU0AAYGiE.jpg,1
278,"# Florence is now a tropical depression, but its siege of heavy rain and flooding continues today: https://wxch.nl/2D3jJeX pic.twitter.com/rDVMgQxQiJ",2018-09-16 07:19:42,https://twitter.com/weatherchannel/status/1041285494510968832,51,58,https://pbs.twimg.com/media/DnNjkUBVYAI_59O.jpg,-1
279,NEW: # Tornado watch issued for southeast North Carolina and northeast South Carolina until 5 p.m. EDT.pic.twitter.com/WZwUY5EGth,2018-09-16 06:56:35,https://twitter.com/weatherchannel/status/1041279675413291013,51,51,https://pbs.twimg.com/media/DnNeWKxXcAEBJi3.jpg,1
280,Typhoon # Mangkhut has made landfall in China southwest of Hong Kong with strong winds and heavy rainfall: https://wxch.nl/2xgx9Pt pic.twitter.com/JIHftMZJAC,2018-09-16 06:46:00,https://twitter.com/weatherchannel/status/1041277012047011840,78,72,https://pbs.twimg.com/media/DnNXQdeU0AIx5uS.jpg,1
281,"We at http://Weather.com would like to feature your post. Where and when did you take this? If we have your permission, respond using the hashtag # yesweather. Full terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-16 06:10:23,https://twitter.com/weatherchannel/status/1041268051369512960,1,0,,1
282,5 a.m. EDT: # Florence has weakened to a tropical depression. High threat of # flooding continues.pic.twitter.com/iaosNHxPhg,2018-09-16 05:05:47,https://twitter.com/weatherchannel/status/1041251792464621569,125,90,https://pbs.twimg.com/media/DnNE_KSXsAAeGIs.jpg,1
283,"Additional rainfall amounts of up to 1 feet in spots as rain trains over the same area. By Sunday afternoon, # Florence will pick up in movement and head to the Northeast by early in the week.pic.twitter.com/dWw1r7ZrIP",2018-09-16 02:19:00,https://twitter.com/weatherchannel/status/1041209818386771968,95,63,https://pbs.twimg.com/media/DnMexpPXgAAjOvU.jpg,1
284,# Mangkhut (locally # OmpongPH) is now blamed for killing 28 people in the northern Philippines after making landfall there as a Category 5 equivalent super typhoon. The latest impacts in Luzon: https://wxch.nl/2pclAV7 (Photo: AP/Aaron Favila)pic.twitter.com/ygZl2ZJbj9,2018-09-15 23:57:34,https://twitter.com/weatherchannel/status/1041174225103544320,120,90,https://pbs.twimg.com/media/DnL-PlkU8AAX39b.jpg,1
285,"Life-threatening, catastrophic flash floods and prolonged significant river flooding are likely over portions of the Carolinas through early next week. Landslides are possible in the higher terrain of the Southern & Central Appalachians across Western NC & SW VA. # Florencepic.twitter.com/3SLTa7yAxJ",2018-09-15 23:48:04,https://twitter.com/weatherchannel/status/1041171837705703424,157,122,https://pbs.twimg.com/media/DnL77vLXsAIFILz.jpg,1
286,Our coverage continues as we track catastrophic flooding from # Florence.pic.twitter.com/qo7mIQaTe2,2018-09-15 22:26:28,https://twitter.com/weatherchannel/status/1041151299851636736,315,132,,0
287,Rainfall and flooding impacts from # Florence. Our live coverage continues throughout the storm.pic.twitter.com/BRXKN8sjn9,2018-09-15 21:07:38,https://twitter.com/weatherchannel/status/1041131461653479424,234,108,,1
288,Water continues to pose a significant threat from # Florence. The Weather Channel will continue to bring you the latest all weekend long.pic.twitter.com/p427Z635EU,2018-09-15 17:24:43,https://twitter.com/weatherchannel/status/1041075361205903360,231,114,,1
289,Center of # Florence continues its slow westward trek across eastern South Carolina. Heavy rains and catastrophic flooding continue across portions of North Carolina and South Carolina.pic.twitter.com/k2WqKV9pMb,2018-09-15 17:05:36,https://twitter.com/weatherchannel/status/1041070553321357312,155,86,https://pbs.twimg.com/media/DnKgEgEU8AElQUj.jpg,-1
290,"NEW: # Tornado watch issued for southeastern North Carolina, including Wilmington, until 11 p.m. EDT. # Florencepic.twitter.com/i1LQd2xjyM",2018-09-15 16:39:49,https://twitter.com/weatherchannel/status/1041064063323856896,98,74,https://pbs.twimg.com/media/DnKaP4YW4AAPWjq.jpg,1
291,"# Florence sets a preliminary North Carolina state rain record, the third state to do so in 12 months: https://wxch.nl/2NgkGVZ pic.twitter.com/yZ67pTIjxA",2018-09-15 16:02:39,https://twitter.com/weatherchannel/status/1041054711519096832,164,97,https://pbs.twimg.com/media/DnKQ8exW0AAgYdS.jpg,0
292,"Footage of the destruction caused by # Florence continues to come in. If you're impacted by the storm, please stay safe and pay attention to your local officials. Stay with The Weather Channel for the latest on Florence.pic.twitter.com/qNnatQmhfO",2018-09-15 14:20:43,https://twitter.com/weatherchannel/status/1041029056974794752,242,123,,1
293,"# Florence continues to bring heavy rain to the Carolinas, watch our LIVE 24/7 coverage for the latest on the storm.pic.twitter.com/ko7BxTdeU8",2018-09-15 14:04:44,https://twitter.com/weatherchannel/status/1041025034591129601,124,52,https://pbs.twimg.com/media/DnJ2siEV4AA0OSm.jpg,1
294,"""We face walls of water."" # Florence kills 5 in North Carolina, forces new evacuations as # flood waters rise. https://wxch.nl/2NLXlLe pic.twitter.com/Ep9T4c3FRi",2018-09-15 11:39:25,https://twitter.com/weatherchannel/status/1040988465226244097,172,121,https://pbs.twimg.com/media/DnJVXmYVsAApdPt.jpg,1
295,11a ET Update: # Florence is crawling westward across eastern South Carolina. Heavy rains and catastrophic flooding continue across portions of the Carolinas. We are live 24/7 through the weekend to bring you the latest on the storm.pic.twitter.com/sYVPXJ4ei9,2018-09-15 11:03:10,https://twitter.com/weatherchannel/status/1040979342761840640,135,92,https://pbs.twimg.com/media/DnJNI1HVYAEu2tC.jpg,1
296,"The remnants of # Florence will bring rain, locally heavy in spots, to the Northeast early next week before finally exiting the U.S.: https://wxch.nl/2QxDTR1 pic.twitter.com/weNTksY2QZ",2018-09-15 10:14:00,https://twitter.com/weatherchannel/status/1040966969523138560,87,52,https://pbs.twimg.com/media/DnId1aXXsAAwpZ1.jpg,-1
297,# Typhoon # Mangkhut is heading for southeast China after hammering the northern Philippines: https://wxch.nl/2Qf4J0g pic.twitter.com/e8LlO7Eyie,2018-09-15 09:06:00,https://twitter.com/weatherchannel/status/1040949856632799234,106,71,https://pbs.twimg.com/media/DnIe4F1X0AAXZs1.jpg,0
298,"An additional 1-2 FEET of rain remains possible in the Carolinas from Tropical Storm # Florence, along with a tornado threat. Power outages are approaching 1 Million. We are LIVE with you throughout the storm 24/7.pic.twitter.com/0HRUYOXYCs",2018-09-15 08:32:43,https://twitter.com/weatherchannel/status/1040941481228464128,381,223,,1
299,Coastal and inland flooding remain the greatest threats from Tropical Storm # Florence as it is barely moving across the Carolinas. More than 1 FOOT of rain is still possible through the weekend. Our crews are LIVE 24/7 with the latest updates and forecast.pic.twitter.com/aLaYfntGBE,2018-09-15 08:20:46,https://twitter.com/weatherchannel/status/1040938474516500480,159,127,https://pbs.twimg.com/media/DnImOtcXsAA0o1U.jpg,1
300,Flash # flood emergencies continue in parts of eastern North Carolina as # Florence moves slowly. Here's the latest on the storm: https://wxch.nl/2Qydq5H pic.twitter.com/Ve4BILWwCD,2018-09-15 07:49:00,https://twitter.com/weatherchannel/status/1040930480345047040,94,57,https://pbs.twimg.com/media/DnIgjkWW4AAmN16.jpg,1
301,"700,000+ power outages in the Carolinas and that number continues to climb as # Florence brings more strong wind and flooding rain. Our crews are LIVE 24/7 with you throughout the storm to bring you the latest conditions and forecast.pic.twitter.com/rCSJGrHK83",2018-09-15 07:30:00,https://twitter.com/weatherchannel/status/1040925696837660672,103,45,https://pbs.twimg.com/media/DnIVbfSWsAIX-lW.jpg,1
302,River # flooding by next week could rival flooding from Matthew and Floyd in parts of the Carolinas: https://wxch.nl/2CY34cD # Florencepic.twitter.com/AvZN3OOWV3,2018-09-15 07:26:56,https://twitter.com/weatherchannel/status/1040924924192415744,62,47,https://pbs.twimg.com/media/DnIbhrHWwAAtqs1.jpg,0
303,"# Florence remains a strong tropical storm bringing gusty wind & potentially catastrophic flooding to the Carolinas. Up to 18""+ of rain could still fall through the weekend as power outages continue to climb. @ kellycass, @ JenCarfagno and @ StephanieAbrams are LIVE now w/ the latestpic.twitter.com/B7Ch0fvqlU",2018-09-15 06:32:23,https://twitter.com/weatherchannel/status/1040911197774774272,117,74,https://pbs.twimg.com/media/DnIOOeyXoAEG8RZ.jpg,1
304,Rainfall will continue to be the big story as # Florence trudges ever so slowly to the west dumping additional rainfall amounts of 1-2 feet in spots! Flash Flooding will continue to be a big threat into early next week as torrential rain will continue over the same areas.pic.twitter.com/MR2K2wpVex,2018-09-15 02:03:53,https://twitter.com/weatherchannel/status/1040843628233588736,114,81,https://pbs.twimg.com/media/DnHRuj_XoAAArg2.jpg,-1
305,Tropical Storm # Florence has weakened to a 60 mph storm. It is still an intense system that will continue to bring strong gusty winds across North and South Carolina.pic.twitter.com/NCnfQSsmBF,2018-09-15 02:02:42,https://twitter.com/weatherchannel/status/1040843329276137472,135,77,https://pbs.twimg.com/media/DnHRXR-XcAAfhg6.jpg,1
306,These are just a few glimpses of the damage dealt by # Florence. Stick with The Weather Channel for the latest on Florence all weekend long.pic.twitter.com/VSLgzj7DiF,2018-09-15 00:42:38,https://twitter.com/weatherchannel/status/1040823181349724161,166,78,,1
307,"# Florence will cause flash # flooding, along with major to record river flooding in the Carolinas and southwestern Virginia this weekend and into next week: https://wxch.nl/2CYv14e pic.twitter.com/sdyIk4NG5Q",2018-09-14 23:44:20,https://twitter.com/weatherchannel/status/1040808508730613761,91,86,https://pbs.twimg.com/media/DnGxohDWsAE01xQ.jpg,1
308,NEW: # Tornado watch issued for southeastern North Carolina until 7 a.m. EDT Saturday. # Florencepic.twitter.com/pAu2VOpvtQ,2018-09-14 23:04:16,https://twitter.com/weatherchannel/status/1040798424361254912,146,109,https://pbs.twimg.com/media/DnGopq3W0AEyCFG.jpg,1
309,"Tropical Storm # Florence continues to crawl along the North Carolina-South Carolina border. Life-threatening flooding, both near the coast and inland, has been reported and will continue into Saturday. Watch our 24/7 storm coverage for more details.pic.twitter.com/BdA7ZKrqLq",2018-09-14 22:58:21,https://twitter.com/weatherchannel/status/1040796937417576448,204,102,https://pbs.twimg.com/media/DnGnSiZW0AEEApf.jpg,1
310,# Florence's remnants will bring a soaking # rain and possible # flooding to the Northeast early next week: https://wxch.nl/2NfNH3W pic.twitter.com/HCTbaD6Yzo,2018-09-14 21:16:31,https://twitter.com/weatherchannel/status/1040771309595189249,154,91,https://pbs.twimg.com/media/DnGPvA8XcAEYDyv.jpg,1
311,"""It's an emergency situation to say the least."" Stay with our LIVE coverage of # Florence all through the night.pic.twitter.com/L5O9Q0BDJk",2018-09-14 20:54:08,https://twitter.com/weatherchannel/status/1040765678280683520,215,94,,-1
312,"FLASH FLOOD EMERGENCY for Carteret, Jones, Craven and Pamilico counties in eastern North Carolina. Rain totals are approaching 2 FEET and roads are becoming impassable. Strong words below from @ NWSMoreheadCity. # Florencepic.twitter.com/AWF5f7bNpk",2018-09-14 19:48:13,https://twitter.com/weatherchannel/status/1040749089925816320,157,176,https://pbs.twimg.com/media/DnF7gXSW0AEst3F.jpg,1
313,"Super Typhoon # Mangkhut made landfall as a Category 5 early Saturday morning in northern Luzon in the Philippines, where it is unleashing destructive winds, flooding rain and coastal flooding: https://wxch.nl/2Mx5grk pic.twitter.com/Wg7GlS7qk0",2018-09-14 19:11:56,https://twitter.com/weatherchannel/status/1040739955310505985,368,328,https://pbs.twimg.com/media/DnFzHUbW0AATErc.jpg,-1
314,"# Florence has weakend to a Tropical Storm, but still poses a multi-day storm surge, flood and tornado threat as it slowly moves inland. Feet of rain are expected, don't let your guard down. Our live 24/7 coverage continues.pic.twitter.com/uOZusit8kr",2018-09-14 16:51:38,https://twitter.com/weatherchannel/status/1040704650226352129,170,124,,-1
315,". @ mikebettes has been LIVE in Myrtle Beach, SC all day covering # Hurricane # Florence and conditions are just going to continue to get worse as Florence makes its slow progression inland. Our crews will be live 24/7 through the weekend to keep you updated.pic.twitter.com/JatQhc46lz",2018-09-14 16:39:57,https://twitter.com/weatherchannel/status/1040701710392602630,416,141,,-1
316,"The Cape Fear River at Wilmington, NC has reached an all-time record high and more than one foot of rain is still forecast from # Hurricane # Florence. We will be LIVE all weekend bringing you the latest updates.pic.twitter.com/j5kematOEE",2018-09-14 16:16:21,https://twitter.com/weatherchannel/status/1040695770582790144,343,205,,1
317,"# Hurricane # Florence is moving slowly inland, with days of heavy rain, storm surge, possible tornadoes and flooding still to come. We have 18 crews in the field and teams in studio to bring you LIVE 24/7 coverage through the weekend.pic.twitter.com/qHCZetlPUD",2018-09-14 14:11:59,https://twitter.com/weatherchannel/status/1040664472581537793,285,168,https://pbs.twimg.com/media/DnEuhZGX4AAUsUD.jpg,-1
318,"Hundreds of water rescues this morning as # Hurricane # Florence unleashed heavy rain and brought storm surge to the Carolina Coast. This is only the beginning. Feet of rain, flooding, storm surge and tornadoes are possible through the weekend. We are live 24/7 through the weekend.pic.twitter.com/TTTmqVetTq",2018-09-14 13:49:14,https://twitter.com/weatherchannel/status/1040658745553027072,228,133,,-1
319,"# Florence is forecast to cause major to record river flooding in parts of the Carolinas into early next week, and it could rival flooding from Matthew and Floyd in some areas: https://wxch.nl/2CY34cD pic.twitter.com/fKV85kmOR3",2018-09-14 13:01:53,https://twitter.com/weatherchannel/status/1040646832882364418,116,82,https://pbs.twimg.com/media/DnEeYVuWwAAb_gJ.jpg,1
320,Super Typhoon # Mangkhut is approaching the Philippines and then will track toward parts of southeastern China: https://wxch.nl/2xjW9o2 pic.twitter.com/TWm8WxYrBF,2018-09-14 12:38:00,https://twitter.com/weatherchannel/status/1040640820309843968,168,131,https://pbs.twimg.com/media/DnEU7aSXcAYGHJ7.jpg,1
321,"11:00 AM Update: # Hurricane # Florence remains a powerful hurricane with 80 mph wind as it lashes the Carolinas with heavy rain, storm surge and damaging wind. This will be a prolonged event. We will be LIVE throughout the weekend with the latest updates.pic.twitter.com/TJiECUKQ62",2018-09-14 11:02:27,https://twitter.com/weatherchannel/status/1040616773329084416,182,109,,1
322,". @ JimCantore and @ StephanieAbrams were LIVE in Wilmington, NC this morning as the eyewall of # Hurricane # Florence battered the city. Our crews are in the field 24/7 to bring you the latest updates as Florence impacts the Carolinas.pic.twitter.com/JRNq5MJydM",2018-09-14 10:46:59,https://twitter.com/weatherchannel/status/1040612881644101632,931,472,,1
323,"Watch as @ StephanieAbrams goes through the eyewall of Wilmington, NC. This is just the beginning as # Hurricane # Florence continues to bring damaging wind, storm surge and heavy rain to the Carolinas. We are LIVE 24/7 throughout the storm to bring you the latest updates.pic.twitter.com/ahg6ktK1H8",2018-09-14 10:31:18,https://twitter.com/weatherchannel/status/1040608934506229761,224,81,,1
324,"Where and when did you take this? Could we at http://Weather.com feature your post on our platforms? If so, verify by responding with the hashtag # yesweather. View terms at https://weather.com/en-US/twc/privacy-policy ….",2018-09-14 09:40:06,https://twitter.com/weatherchannel/status/1040596050418061312,0,0,,0
325,"# Florence has made landfall and will continue to bring heavy rainfall, flooding, storm surge and destructive winds to the Carolinas: https://wxch.nl/2MtZjLL pic.twitter.com/iSEz6ZBPBy",2018-09-14 08:49:00,https://twitter.com/weatherchannel/status/1040583190421884928,149,112,https://pbs.twimg.com/media/DnDgCANX4AAgTsG.jpg,-1
326,"The heavy rain, inland flood threat and power outages will continue through the weekend. Rivers will be on the rise.pic.twitter.com/XhOL1WFoAC",2018-09-14 08:22:27,https://twitter.com/weatherchannel/status/1040576509809836032,66,46,https://pbs.twimg.com/media/DnDeyrYWsAA0Ds2.jpg,-1
327,"Latest advisory on Hurricane # Florence: Destructive winds, life-threatening storm surge and heavy rainfall will continue to batter the Carolinas throughout the day.pic.twitter.com/QlTMcbisWV",2018-09-14 08:22:27,https://twitter.com/weatherchannel/status/1040576508212011008,126,106,https://pbs.twimg.com/media/DnDenh4W4AEpVjv.jpg,-1
328,"Wilmington, NC gusted to 105mph earlier this morning, making it the second strongest wind ever measured there.pic.twitter.com/fxvLZJQfbH",2018-09-14 08:14:18,https://twitter.com/weatherchannel/status/1040574459957137409,149,103,https://pbs.twimg.com/media/DnDc43oW0AEKXPN.jpg,0
329,Breaking: Hurricane Florence has made landfall with estimated winds of 90 mph. Join us live for more coverage.pic.twitter.com/9LCGfmIoQp,2018-09-14 07:43:43,https://twitter.com/weatherchannel/status/1040566763216359426,322,178,https://pbs.twimg.com/media/DnDV6HDXsAApkU9.jpg,1
330,"JUST IN: # Hurricane # Florence has made landfall near Wrightsville Beach, NC: https://wxch.nl/2xc2Klb pic.twitter.com/8PzKGsCC4B",2018-09-14 07:43:00,https://twitter.com/weatherchannel/status/1040566581284298752,205,126,https://pbs.twimg.com/media/DnDVvAoXgAYQFjQ.jpg,1
331,"More than 300,000 homes and businesses have lost power as # Florence roars ashore. Here are the latest impacts: https://wxch.nl/2QtdrYC pic.twitter.com/ndN01LySCO",2018-09-14 07:09:05,https://twitter.com/weatherchannel/status/1040558047960199168,75,94,https://pbs.twimg.com/media/DnDNs7IUcAA3CWs.jpg,1
332,"Surge, inland flooding and power outages are expected to continue along the coast. Heavy rain, inland flooding and power outage threats will continue through the weekend for parts of western North Carolina, South Carolina and Eastern Georgia.pic.twitter.com/BUGx2fSmOi",2018-09-14 05:31:43,https://twitter.com/weatherchannel/status/1040533542810185729,156,107,https://pbs.twimg.com/media/DnC3bnGUwAA606s.jpg,-1
